order_id,customer_id,customer_name,customer_email,customer_phone,product_name,category,quantity,unit_price,discount_percent,order_date,ship_city,ship_state,ship_country,payment_method,order_status,rating,review_text
ORD102473,CUST048604,Thomas Abubakar,thomas.abubakar122@outlook.com,05717283887,Honey 500ml,GROCERIES,7,"202,671.12",40,2024-09-01,Los Angeles,CA,United States,debit card,Pending,0,Highly recommend!!!
ORD124603,CUST064828,Emeka Eze,EMEKA.EZE@OUTLOOK.COM,-,Baby Stroller,Baby Products ,10,809.25,25,21-03-2024,Toronto,Ontario,CANADA,credit card,Pending,2,  Poor quality  
ORD102017,CUST081796,Thomas Davis,thomas.davis860@gmail.com,+2349392680860,Denim Jeans,Fashion,8,123204.48,45%,30 Jun 2025,ENUGU,Enugu,NG,PayPal,Delivered,,Fast delivery
ORD102873,CUST065294,Blessing Rodriguez,blessing.rodriguez675@ymail.com,+2340523705615,Power Bank,Electronics,8,236394.07,,08-06-2023,Los Angeles,CA,US,PAYPAL,null,,
ORD124634,CUST036875,Obinna Anderson,OBINNA.ANDERSON401@GMIAL.COM,unknown,Teething Ring,Baby Products ,3,228425.89,50,2026-08-15,Johannesburg,Gauteng,South Africa,COD,Canceled,,Not what I expected
ORD124182,CUST090838,CHINEDU LEE,chinedu.lee@yaho.com,02707612602,Table Lamp,home & kitchen,5,0,,"September 15, 2026",Los Angeles,CA,usa,CREDIT CARD,cancelled,4,Great product!
ORD100315,CUST016224,Elizabeth Smith,elizabeth.smith@ymail.com,(812) 546-8271,Cutlery Set,Home and Kitchen,6,228688.7,15,03 Nov 2026,Los Angeles,unknown,US,Bank Transfer,returned,,WILL BUY AGAIN
ORD129174,CUST005032,"Thompson, Grace",grace.thompson@ymail.com,01312436419,Laptop Sleeve,Electroincs,8,122416.46,40,2024-02-07,New York,NY,U.S.A.,cash on delivery,DELIVERED,1,Fast delivery
ORD132494,CUST069421,Aisha Okonkwo,aisha.okonkwo@ymail.com,0766-115-4822,Women's Dress,fashion,3,$5263.66,0,2024-11-01,Johannesburg,Gauteng,S. Africa,CC,Processing,4,Great product!
ORD127409,CUST104536,kelechi abubakar,kelechi.abubakar@outlook.com,06737659375,HDMI Cable, Electronics,9,23627.81,20,31 Jul 2023,LONDON,England,U.K.,Bank Transfer,delivered,,average tbh
ORD124175,CUST119703,yusuf martinez,yusuf.martinez@gmail.com,0784-891-2580,Wristwatch,Fashon,4,121525.95,5,05-09-2023,Enugu,Enugu,Nigeria,cash on delivery,DELIVERED,2,meh
ORD130926,CUST104557,Kelechi Eze,kelechi.eze@ymail.com,1237229176,Face Cream,Beauty ,3,40464.15,,07-01-2026,Ibadan,--,Nigeria ,debit card,DELIVERED,2,Fast delivery
ORD132974,CUST026220,  Emeka Jones  ,emeka.jones741@outlook.com,03075358770,Sneakers,fashion,7,19113.98,10,17-06-2025, Toronto ,Ontario,canada,CC,PENDING,1,<b>Excellent</b>
ORD121152,CUST035838,amaka moore,amaka.moore@gmail.com,0219000923,Men's T-Shirt,Fashion ,10,$195011.89,50,26 Sep 2026,Kaduna,Kaduna,NIGERIA,Cash on Delivery,CANCELLED,5,Highly recommend!!!
ORD121543,CUST050689,Sarah Johnson,sarah.johnson@yaho.com,7319863061,Honey 500ml,Grocery,one,38092.54,30,10/05/2024,Toronto,Ontario,CANADA,paypal,NULL,4,product came late :(
ORD101334,CUST040313,Blessing Okafor,blessing.okafor@gmail.com,03067749494,HDMI Cable,Electroincs,10,194542.54,30,12-06-2025,Lagos,Lagos,Nigeria ,Credit card ,Deliverd,2,WILL BUY AGAIN
ORD128135,CUST104617,Charles Anderson,charles.anderson50@yahoo.com,N/A,Bed Sheet Set, Home & Kitchen,1,161197.05,25,"September 06, 2024",Dubai,Dubai,U.A.E.,Cash on Delivery,pending,,Great product!
ORD123454,CUST057755,CHARLES SMITH,charles.smith@yaho.com,(734) 965-3167,Rice 5kg Bag,groceries,3,142452.97,,2026-01-31,Nairobi,Nairobi,kenya,Pay Pal,RETURNED,,<b>Excellent</b>
ORD133847,CUST116426,Jessica Davis,jessica.davis@outlook.com,4472312382,Honey 500ml,Groceries,1,133129.62,5,02/02/2025,NAIROBI,Nairobi,kenya,Bank Transfer,cancelled,2,meh
ORD114811,CUST106329,Blessing Miller,blessing.miller@yaho.com,01382641292,Sunscreen SPF50,Beauty ,10,14572.53,50,01/10/2026,Calabar,Cross River,Nigeria ,CC,Processing,,meh
ORD114102,CUST009426,musa davis,musa.davis@ymail.com,(119) 803-3274,Rice 5kg Bag,Groceries ,--,175393.88,20,17 May 2024,Port Harcourt,Rivers,Nigeria ,CC,Shipped,1,<b>Excellent</b>
ORD133893,CUST021868,  Emeka Okafor  ,emeka.okafor@outlook.com,0247-148-5354,USB-C Cable,Electronic,1,60295.32,30,2024-01-21,Nairobi,Nairobi,Kenya,Debit Card,delivered,2,  Poor quality  
ORD114211,CUST029765,  Joseph Rodriguez  ,joseph.rodriguez@yahoo.com,(392) 758-3007,Ankara Fabric,FASHION,-,54654.79,,"November 17, 2023",New York,NY,USA,Credit card ,CANCELLED,,Fast delivery
ORD119207,CUST089687,MUSA BALOGUN,MUSA.BALOGUN@OUTLOOK.COM,0557-534-8439,Honey 500ml,Groceries,3,"NGN 122,533.14",0,"April 26, 2024",Calabar,null,nigeria,bank transfer,Deliverd,,
ORD127245,CUST036353,Adaeze Anderson,adaeze.anderson698@hotmail.com,-,Feeding Bottle,BABY PRODUCTS,6,202823.79,50,2026-04-26,Johannesburg,Gauteng,S. Africa,Credit card ,Canceled,4,Great product!
ORD124865,CUST069932,robert martin,robert.martin319@ymail.com,+2349092046680,Throw Pillow,HOME & KITCHEN,-4,"NGN 154,593.49",,"March 09, 2023", BENIN CITY ,Edo,NIGERIA,BANK TRANSFER,processing,2,
ORD107572,CUST010424,Femi Nwosu,femi.nwosu@ymail.com,(210) 250-0091,Makeup Brush Set,beauty,9,72636.13,40,2025-09-05,Lagos,Lagos,Nigeria ,bank transfer,cancelled,4,Highly recommend!!!
ORD126972,CUST093958,CHIAMAKA MARTINEZ,chiamaka.martinez@gmial.com,5720387804,Smartwatch,Electronic,4,"NGN 112,045.08",,28-12-2023,Johannesburg,unknown,SOUTH AFRICA,cash on delivery,pending,5,
ORD118191,CUST064157,Blessing Davis,blessing.davis@ymail.com,+2348095453945,Wireless Earbuds,ELECTRONICS,10,110856.84,30,21 Sep 2026,Johannesburg,Gauteng,S. Africa,Credit Card,shipped,,Not what I expected
ORD127565,CUST114484,Chinedu Anderson,chinedu.anderson274@gmail.com,(111) 117-3180,Ankara Fabric,Fashion ,3,181482.67,20,09/07/2023,Enugu,Enugu,Nigeria,Pay Pal,Deliverd,4,average tbh
ORD107843,CUST112809,  Chiamaka Chukwu  ,n/a,(732) 939-4086,Perfume,Beauty ,2,"45,725.54",,03 Sep 2026,Abuja,FCT,Nigeria ,PayPal,Canceled,5,<b>Excellent</b>
ORD112537,CUST013634,charles lee,charles.lee574@gmail.com,0511-614-1359,Baby Carrier,Baby Products,10,43505.52,50,11 Jul 2023,Lagos,Lagos,Nigeria ,cash on delivery,shipped,3,
ORD128756,CUST036343,  Emeka Chukwu  ,emeka.chukwu635@gmial.com,01112295528,Throw Pillow,Home & Kitchen,5,162950.13,25,28-08-2025,Toronto,Ontario,CANADA,PayPal,shipped,2,Waste of money
ORD129877,CUST009128,FATIMA MARTINEZ,fatima.martinez493@yaho.com,null,Face Cream,Beuaty,10,"NGN 171,624.32",,08 May 2025,Port Harcourt,Rivers,Nigeria,Bank Transfer,Processing,5,meh
ORD114254,CUST086108,Richard Miller,RICHARD.MILLER@YMAIL.COM,(374) 578-6447,Men's T-Shirt,fashion,8,-221287.15,,21-04-2025,Port Harcourt,Rivers,NG,PAYPAL,PENDING,,Great product!
ORD104865,CUST068905,Segun Nwosu,segun.nwosu@yaho.com,+2344590733804,Vegetable Oil 1L,Groceries,9,235375.68,40,11/13/2023,Enugu,Enugu,NG,paypal,Cancelled,5,WILL BUY AGAIN
ORD124236,CUST055050,Yusuf Brown,yusuf.brown@yahoo.com,+2341685041036,Diaper Pack,Baby Products,3,None,,21-06-2026,Abuja,FCT,nigeria,ussd,CANCELLED,1,Highly recommend!!!
ORD122920,CUST090885,James Davis,james.davis623@ymail.com,(470) 738-8642,Table Lamp, Home & Kitchen,3,169520.14,25,08-09-2023,Port Harcourt,Rivers,Nigeria ,Cash on Delivery,Shipped,1,average tbh
ORD110970,CUST040270,SEGUN MOHAMMED,segun.mohammed@gmial.com,3336802059,Non-stick Pan, Home & Kitchen,6,21554.04,5,05-06-2026,Toronto,Ontario,Canada,cash on delivery,processing,,
ORD124222,CUST018324,Charles Thompson,charles.thompson710@ymail.com,+2345355925741,Lipstick,Beauty,3,228823.03,184,08/07/2023,Kano,Kano,NG,bank transfer,Cancelled,,Waste of money
ORD124580,CUST091559,Susan Nwosu,susan.nwosu811@gmial.com,7383831238,Storage Container,home & kitchen,9,76763.89,0,2026-04-03,Ibadan,Oyo,Nigeria ,Credit Card,NULL,,Great product!
ORD133506,CUST001929,  Susan Taylor  ,susan.taylor@ymail.com,00509237864,Laptop Sleeve,ELECTRONICS,1,-31184.29,,2025-12-13,IBADAN,Oyo,NG,USSD,SHIPPED,,Not what I expected
ORD116459,CUST022566,Sarah Chukwu,Unknown,6133629108,Ankara Fabric,Fashon,2,231257.52,10,"March 16, 2025",Kano,Kano,NG,Cash on Delivery,Pending,-1,average tbh
ORD132459,CUST099383,  Jessica Rodriguez  ,jessica.rodriguez@gmail.com,4271783770,Blender,Home and Kitchen,null,76275.26,,"November 11, 2023",Dubai,Dubai,U.A.E.,COD,SHIPPED,4,average tbh
ORD123293,CUST042065,Joseph Williams,joseph.williams766@gmial.com,09060055613,Wristwatch,fashion,6,203636.1,25,03/04/2026,Nairobi,Nairobi,KENYA,PAYPAL,returned,4,meh
ORD107512,CUST095429,Susan Martinez,susan.martinez312@outlook.com,1484945195,Milk Powder,groceries,10,?,20,13 May 2025, Dubai ,Dubai,U.A.E.,Pay Pal,returned,,Highly recommend!!!
ORD102638,CUST092199,GRACE OKAFOR,grace.okafor651@ymail.com,+2341457144229,Diaper Pack,BABY PRODUCTS,10,169021.22,,08/10/2024,Kano,Kano,Nigeria,PAYPAL,Returned,3,Waste of money
ORD107854,CUST033655,Aisha Abubakar,aisha.abubakar186@gmail.com,+2348285893123,Sunglasses,Fashon,6,200223.7,10,1770422400,Dubai,Dubai,UAE,--,Shipped,,  Poor quality  
ORD113154,CUST084377,Sarah Adeyemi,sarah.adeyemi826@gmial.com,+2342535664496,Non-stick Pan,HOME & KITCHEN,4,223160.71,114,09/10/2025,Abuja,FCT,Nigeria,ussd,-,4,Great product!
ORD102881,CUST093749,mary johnson,mary.johnson@outlook.com,--,Men's T-Shirt,fashion,5,unknown,30,--,Toronto,Ontario,canada,USSD,cancelled,1,  Poor quality  
ORD108933,CUST092950,Ifeoma Jackson,ifeoma.jackson71@yaho.com,01344987580,HDMI Cable,Electronics,one,214018.86,,07-08-2023,IBADAN,Oyo,NIGERIA,ussd,RETURNED,0,
ORD109346,CUST049360,Mary Miller,mary.miller at yaho.com,05475742503,Feeding Bottle,Baby product,8,172862.18,5,2023-11-29,Port Harcourt,Rivers,nigeria,paypal,cancelled,4,
ORD103193,CUST066455,Tunde Smith,tunde.smith@yahoo.com,0509-128-2128,Spaghetti Pack,Grocery,,$42221.0,0,1679616000,Benin City,Edo,nigeria,CC,Cancelled,5,Not what I expected
ORD123349,CUST118735,KAREN MOHAMMED,karen.mohammed115@outlook.com,01860172081,Leather Belt,FASHION,3,56200.88,,2023-08-10,Ibadan,Oyo,NIGERIA,bank transfer,Shipped,5,Great product!
ORD118716,CUST061319,Ngozi Martinez,ngozi.martinez121@ymail.com,02738069547,Nail Polish Set,BEAUTY,5653,148829.57,,05/20/2025, London ,England,U.K.,Cash on Delivery,Canceled,3,product came late :(
ORD123649,CUST046337,John Miller,JOHN.MILLER14 AT GMAIL.COM,(018) 268-6282,Women's Dress,fashion,6,46871.82,22%,2023-04-23,n/a,None,NIGERIA,debit card,processing,0,meh
ORD115059,CUST005778,Halima Balogun,halima.balogun@gmail.com,(378) 095-1550,Rug, Home & Kitchen,10,245676.19,,23 May 2023,New York,NY,United States,BANK TRANSFER,SHIPPED,3,meh
ORD128942,CUST022027,susan brown,susan.brown478@gmial.com,0647-242-6533,Beans 2kg,groceries,6,41828.19,30,26 Apr 2023,Kaduna,Kaduna,NIGERIA,paypal,Processing,,<b>Excellent</b>
ORD123462,CUST015086,Chiamaka Williams,chiamaka.williams662@ymail.com,09906363616,Smartphone Case,Electronic,8,157805.69,,1761609600,Nairobi,Nairobi,KENYA,cash on delivery,delivered,5,product came late :(
ORD125634,CUST019316,ADAEZE THOMAS,adaeze.thomas@gmial.com,+2347851655536,Beans 2kg,Groceries,2,59761.94,10,25 Jul 2025,New York,NY,USA,bank transfer,Delivered,,
ORD120269,CUST102946,Richard Okonkwo,richard.okonkwo929@outlook.com,7010501695,Makeup Brush Set,Beuaty,6,82423.95,,19-08-2025,N/A,Cross River,NG,Credit card ,shipped,3,
ORD111039,CUST068809,Emeka Thompson,emeka.thompson336@yaho.com,(443) 315-4469,Baby Lotion,Baby Products ,8,$231742.2,50,12 Sep 2024,Benin City,Edo,NG,Credit Card,Pending,5,Fast delivery
ORD101445,CUST079021,Jennifer Perez,jennifer.perez101@gmial.com,+2342304617084,Honey 500ml,GROCERIES,3,76809.42,40,1737676800,Lagos,Lagos,Nigeria ,Debit Card,SHIPPED,1,meh
ORD133745,CUST089134,William Miller,william.miller@yaho.com,6594130954,Wireless Earbuds,Electroincs,5,160056.44,25,12/06/2025,Kano,Kano,Nigeria ,Cash on Delivery,Pending,5,Highly recommend!!!
ORD110396,CUST013878,Susan Jones,susan.jones952@ymail.com,4899978104,Shampoo,BEAUTY,5,47600.41,,"October 26, 2025",Kano,Kano,NIGERIA,CC,delivered,5,Waste of money
ORD113267,CUST076311,Ngozi Wilson,ngozi.wilson897@yahoo.com,+2346870442626,Running Shoes,Fashion ,8,33034.47,25,--,?,Dubai,United Arab Emirates,credit card,PENDING,,
ORD104705,CUST053052,Grace Martin,-,8409564018,Storage Container,Home&Kitchen,5,121312.4,40,19 Sep 2025,Benin City,Edo,NG,debit card,PENDING,,Great product!
ORD115432,CUST086368,"Bello, Mary",n/a,+2347222362232,Baby Wipes,Baby Products,2,65354.08,50,04/27/2023, Johannesburg ,Gauteng,S. Africa,Credit Card,RETURNED,,Highly recommend!!!
ORD128732,CUST010297,Kelechi Jackson,kelechi.jackson@outlook.com,+2347297580900,USB-C Cable,Electroincs,3,216422.68,10,18 May 2023,Benin City,Edo,nigeria,debit card,Deliverd,1,product came late :(
ORD108243,CUST079522,Aisha Davis,aisha.davis@yaho.com,(908) 426-4088,Wireless Earbuds,Electronic,two,196030.75,109,08/17/2025,Enugu,Enugu,Nigeria,paypal,DELIVERED,,
ORD129726,CUST094022,Richard Eze,richard.eze636@gmail.com,07910075609,Beans 2kg,Grocery,10,"NGN 230,414.35",20,"February 16, 2025",ENUGU,Enugu,nigeria,PAYPAL,PENDING,3,
ORD114256,CUST089770,Charles Jones,charles.jones744@ymail.com,(987) 374-6433,Garri 4kg,Groceries ,1,144691.21,188,2025-03-23,Toronto,Ontario,canada,paypal,Delivered,5,Highly recommend!!!
ORD107971,CUST008070,William Davis,william.davis204@gmial.com,null,Curtain Set,Home and Kitchen,8,237501.51,30,"October 09, 2024",LAGOS,Lagos,Nigeria ,,Shipped,4,product came late :(
ORD132612,CUST062020,Fatima Mohammed,fatima.mohammed@gmail.com,(140) 435-3894,Storage Container,Home and Kitchen,8,"187,714.09",40,20-08-2025,Nairobi,Nairobi,kenya,ussd,Cancelled,3,average tbh
ORD127018,CUST109991,David Thomas,david.thomas5@hotmail.com,+2341813223144,Ankara Fabric,FASHION,4,184524.61,25,28-10-2023,Ibadan,Oyo,NG,PayPal,CANCELLED,1,WILL BUY AGAIN
ORD105058,CUST055586,Obinna Mohammed,obinna.mohammed760@outlook.com,8707688749,HDMI Cable,ELECTRONICS,2,245191.32,5,1672876800, Los Angeles ,CA,U.S.A.,BANK TRANSFER,shipped,,product came late :(
ORD128225,CUST030737,Chinedu Miller,chinedu.miller@ymail.com,08751929363,Smartwatch,electronics,1597,177111.48,,24 Aug 2026,Ibadan,Oyo,NG,PayPal,DELIVERED,2,meh
ORD132934,CUST026807,Amaka Bello,AMAKA.BELLO831@YAHOO.COM,+2340957606718,Baby Wipes,baby products,1,248945.19,5,04/26/2026,Abuja,FCT,NG,Cash on Delivery,delivered,5,Great product!
ORD115496,CUST027489,Ngozi Bello,ngozi.bello@hotmail.com,07800489441,Leather Belt,Fashion ,4,29237.02,10,2025-05-29,Kano,Kano,NIGERIA,CC,SHIPPED,4,Highly recommend!!!
ORD103779,CUST030977,"Abubakar, Musa",musa.abubakar@gmial.com,04063743187,Hair Extension,Beauty,9,212414.26,,01/10/2025,Johannesburg,Gauteng,S. Africa,Pay Pal,delivered,4,WILL BUY AGAIN
ORD109935,CUST017100,James Abubakar,james.abubakar871@hotmail.com,02580026922,Tomato Paste,groceries,1,"163,652.08",40,1710979200,Port Harcourt,Rivers,Nigeria ,Credit Card,Shipped,5,Great product!
ORD115612,CUST113066,amaka lee,amaka.lee@yahoo.com,3579205675,Spaghetti Pack,groceries,5,"NGN 50,366.94",30,20-12-2024,Port Harcourt,Rivers,NIGERIA,COD,Cancelled,1,<b>Excellent</b>
ORD121035,CUST060991,Susan Martin,susan.martin@outlook.com,08797680500,Baby Monitor,baby products,2,85740.67,5,01/22/2025,Kano,Kano,nigeria,debit card,-,1,average tbh
ORD107685,CUST100786,chinedu chukwu,chinedu.chukwu763@gmial.com,06046203284,Tomato Paste,groceries,NULL,$195939.95,5,12 Jun 2023,Los Angeles,CA,US,Pay Pal,shipped,3,WILL BUY AGAIN
ORD104499,CUST012931,Elizabeth Smith,elizabeth.smith644@yahoo.com,0198-931-2589,Sunglasses,Fashion,6,87684.02,0,NIL,Benin City,Edo,nigeria,Pay Pal,Canceled,,WILL BUY AGAIN
ORD114903,CUST109938,Ngozi Smith,ngozi.smith@yahoo.com,(805) 758-2474,Wristwatch,FASHION,1,126590.91,50,1757721600,TORONTO,Ontario,CANADA,bank transfer,Processing,,
ORD131912,CUST062526,segun brown,segun.brown@hotmail.com,(079) 890-2371,Blender,Home and Kitchen,2,181749.71,50,24 Feb 2023,Nairobi,Nairobi,kenya,COD,returned,2,product came late :(
ORD123197,CUST083093,Grace Jones,grace.jones@ymail.com,+2346314429652,Teething Ring,Baby product,9,224646.92,13%,2023-06-23,Ugep,-,Nigeria ,Credit card ,returned,3,  Poor quality  
ORD118411,CUST007957,kelechi anderson,KELECHI.ANDERSON@YAHO.COM,+2347278391138,Beans 2kg,Groceries,3,208723.96,15,2026-05-07,Kano,Kano,NG,PAYPAL,Returned,,Highly recommend!!!
ORD106427,CUST074091,Musa Wilson,musa.wilson@gmail.com,2584955956,Women's Dress,Fashon,9,-32592.33,,29-05-2024,BENIN CITY,N/A,NIGERIA,paypal,Pending,-1,  Poor quality  
ORD117039,CUST109310,Mary Miller,mary.miller739@ymail.com,0904-626-2924,Baby Monitor,Baby Products,1,18708.41,15,07/12/2026, Lagos ,Lagos,NG,debit card,Pending,,meh
ORD113494,CUST092337,emeka martinez,emeka.martinez@gmial.com,4754630181,Laptop Sleeve,Electroincs,6,$167982.52,10,2025-01-15,Kano,Kano,Nigeria ,CC,PENDING,2,product came late :(
ORD132087,CUST073747,Mary Miller,mary.miller@yahoo.com,(399) 975-3717,Electric Kettle,Home and Kitchen,9,"NGN 236,902.09",40,21 Aug 2025,Abuja,FCT,Nigeria ,COD,DELIVERED,,Waste of money
ORD104364,CUST014121,ADAEZE OKONKWO,adaeze.okonkwo319@yahoo.com,09645156961,Onesie Set,BABY PRODUCTS,10,9016.84,25,27 Oct 2023, Kano ,Kano,nigeria,BANK TRANSFER,Returned,4,Waste of money
ORD106670,CUST093487,Joseph Brown,joseph.brown791@gmial.com,06718273914,Sunglasses,Fashion ,6,124301.19,10,2025-10-18,Kaduna,Kaduna,nigeria,CREDIT CARD,PENDING,,  Poor quality  
ORD108453,CUST061284,Yusuf Balogun,yusuf.balogun69@hotmail.com,+2343831714244,Teething Ring,Baby Products,-4,27403.94,25,05/13/2026,Calabar,Cross River,nigeria,credit card,Deliverd,,Fast delivery
ORD120986,CUST046642,ADAEZE BALOGUN,adaeze.balogun@gmial.com,09477556349,Leather Belt,Fashon,8,131601.12,,04/04/2025,Calabar,Cross River,NG,credit card,Returned,2,product came late :(
ORD111635,CUST048039,thomas perez,thomas.perez85@gmial.com,09392365068,Baby Carrier,Baby Products,10,83135.32,10,2023-08-04,JOHANNESBURG,Gauteng,SOUTH AFRICA,Credit Card,Canceled,4,Not what I expected
ORD100217,CUST043862,Patricia Jackson,patricia.jackson@gmail.com,0562-891-9185,Honey 500ml,Groceries,5,190509.37,50,1774569600,Ugep,Cross River,NG,bank transfer,shipped,4,WILL BUY AGAIN
ORD121337,CUST076095,"Balogun, Robert",robert.balogun at yaho.com,05388312830,Beans 2kg,groceries,7,119136.81,30,2024-06-27,unknown,FCT,Nigeria ,CREDIT CARD,Canceled,2,average tbh
ORD115724,CUST080284,Mary Davis,mary.davis419@yaho.com,09730995964,Handbag,FASHION,10,,50,22 Jan 2026,JOHANNESBURG,Gauteng,South Africa,Bank Transfer,cancelled,4,Highly recommend!!!
ORD128733,CUST061025,James Balogun,james.balogun at hotmail.com,(349) 314-4712,HDMI Cable, Electronics,3,"NGN 73,473.71",102,05/14/2026, Ugep ,Cross River,nigeria,CC,CANCELLED,3,WILL BUY AGAIN
ORD102894,CUST066457,  Halima Adeyemi  ,halima.adeyemi391@gmail.com,+2344064180014,Ankara Fabric,FASHION,6,--,15,10/31/2023,ENUGU,Enugu,Nigeria ,ussd,Pending,1,product came late :(
ORD112013,CUST030417,Emeka Mohammed,emeka.mohammed@outlook.com,(940) 779-8875,Sunglasses,fashion,4,118332.24,10,2023-06-28,New York,NY,US,cash on delivery,RETURNED,5,WILL BUY AGAIN
ORD116059,CUST046867,chiamaka garcia,chiamaka.garcia@ymail.com,+2343045125771,Milk Powder,groceries,2,220821.51,0,2023-11-03,-,-,Nigeria ,USSD,Delivered,1,
ORD106816,CUST021711,David Anderson,david.anderson@hotmail.com,(772) 732-6332,Milk Powder,GROCERIES,4,61191.26,20,02/27/2026, Ibadan ,Oyo,Nigeria,Bank Transfer,delivered,5,Highly recommend!!!
ORD101250,CUST053496,Musa Thompson,musa.thompson at outlook.com,+2344245224080,Electric Kettle, Home & Kitchen,9,$102972.34,,unknown,Benin City,Edo,NG,USSD,PENDING,5,Great product!
,,,,,,,,,,,,,,,,,
ORD122651,CUST084600,LINDA ADEYEMI,linda.adeyemi420@gmial.com,null,Baby Stroller,BABY PRODUCTS,5,224215.3,,2024-07-19,Calabar,Cross River,NG,debit card,cancelled,3,<b>Excellent</b>
ORD105379,CUST074928,karen jackson,karen.jackson@gmial.com,+2349064604821,Feeding Bottle,Baby product,2,82958.89,,13 Apr 2026,Toronto,Ontario,canada,Credit Card,Deliverd,1,Not what I expected
ORD101847,CUST094409,Thomas Wilson,thomas.wilson@gmial.com,(346) 947-8164,Hair Extension,Beauty,9,165659.16,0,"October 28, 2026",Dubai,Dubai,U.A.E.,PAYPAL,SHIPPED,4,Fast delivery
ORD112540,CUST105117,Mary Perez,mary.perez12@ymail.com,06777253715,Baby Stroller,Baby Products,2,131391.19,,16 Jun 2023,LONDON,England,uk,PayPal,SHIPPED,5,Waste of money
ORD125987,CUST100958,michael anderson,MICHAEL.ANDERSON@YMAIL.COM,(739) 963-3896,Hair Extension,Beauty ,10,173564.76,10,01/15/2025,--,Dubai,United Arab Emirates,credit card,Deliverd,4,meh
ORD122201,CUST035960,YUSUF NWOSU,yusuf.nwosu@outlook.com,01139910231,Hair Extension,Beuaty,8,66224.64,40,1734134400,NAIROBI,Nairobi,Kenya,USSD,DELIVERED,6,
ORD129599,CUST112945,MUSA DAVIS,musa.davis966@yahoo.com,00036734985,Men's T-Shirt,Fashon,7,158567.47,50,03/14/2023,Nairobi,Nairobi,KENYA,CC,Delivered,5,average tbh
ORD122356,CUST082129,Yusuf Chukwu,yusuf.chukwu841@gmial.com,(901) 731-9158,Sugar 1kg,Groceries ,7,$206775.77,25,2025-04-18,Johannesburg,Gauteng,SOUTH AFRICA,COD,Processing,5,Fast delivery
ORD108675,CUST033250,Adaeze Nwosu,adaeze.nwosu@yahoo.com,+2340130566135,Bed Sheet Set,Home & Kitchen,5211,15430.62,20,1766448000,CALABAR,Cross River,nigeria,CC,Deliverd,3,meh
ORD108976,CUST018275,  Robert Bello  ,robert.bello@hotmail.com,+2343064609518,Bluetooth Speaker,Electronics,6,41813.11,,12 Sep 2024,Toronto,Ontario,Canada,bank transfer,Returned,2,
ORD127963,CUST034846,  Michael Thompson  ,michael.thompson@yahoo.com,0090-605-2281,LED Desk Lamp,Electroincs,--,$50744.74,,"November 08, 2026",Kano,Kano,NIGERIA,CC,Returned,,
ORD105583,CUST095594,yusuf eze,yusuf.eze@outlook.com,(713) 320-7077,Tomato Paste,Groceries,4,215865.18,,19-03-2026, Ugep ,Cross River,NG,Cash on Delivery,Canceled,1,
ORD106097,CUST060431,amaka anderson,amaka.anderson@yahoo.com,00290813266,Men's T-Shirt,Fashion ,9,174781.6,,,ABUJA,FCT,Nigeria,Credit card ,Processing,3,Great product!
ORD123937,CUST040913,Chiamaka Balogun,chiamaka.balogun@yahoo.com,+2340847092598,Curtain Set,HOME & KITCHEN,3,90597.54,,11/12/2023,Dubai,Dubai,United Arab Emirates,CREDIT CARD,cancelled,3,average tbh
ORD120953,CUST060411,karen okafor,karen.okafor687@yaho.com,0193-269-9343,Perfume,Beauty ,3,125347.51,10,2024-01-23,Dubai,Dubai,United Arab Emirates,Bank Transfer,RETURNED,3,Fast delivery
ORD104789,CUST043605,Richard Wilson,richard.wilson381@hotmail.com,0383-716-2036,Body Lotion,beauty,8,119366.43,20,2025-12-26,Johannesburg,Gauteng,SOUTH AFRICA,Credit Card,delivered,5,Waste of money
ORD110669,CUST074970,Thomas Johnson,thomas.johnson816@hotmail.com,+2346192795129,Milk Powder,Groceries,7,216658.71,0,23-01-2026, NAIROBI ,Nairobi,KENYA,debit card,cancelled,3,Highly recommend!!!
ORD104816,CUST111690,Barbara Garcia,barbara.garcia@hotmail.com,+2344276856913,Smartwatch, Electronics,4,195503.64,25,21-01-2025,Ugep,Cross River,nigeria,Debit Card,cancelled,2,product came late :(
ORD112284,CUST013930,Michael Bello,michael.bello@outlook.com,0596-446-7385,Leather Belt,Fashion,3,0,,?,Ugep,NULL,nigeria,credit card,delivered,2,meh
ORD108629,CUST108981,barbara okafor,barbara.okafor@outlook.com,Unknown,Garri 4kg,Groceries ,three,0,20,01/01/2025,Calabar,,NG,PAYPAL,processing,2,Fast delivery
ORD112380,CUST026999,Emeka Perez,emeka.perez822@gmial.com,05571175286,Spaghetti Pack,Groceries ,2,$170278.25,15,18-07-2026,KANO,Kano,Nigeria,BANK TRANSFER,Pending,,Great product!
ORD104168,CUST039041,Linda Miller,linda.miller85@gmial.com,+2340946094859,Garri 4kg,GROCERIES,10,101143.31,,"January 11, 2026",London,England,U.K.,PayPal,SHIPPED,3,  Poor quality  
ORD120205,CUST050374,Thomas Williams,thomas.williams@yaho.com,+2342595300999,LED Desk Lamp,Electronics ,7,68827.72,10,09/04/2024,?,FCT,NIGERIA,Pay Pal,returned,4,
ORD100401,CUST014508,Musa Johnson,musa.johnson981@hotmail.com,04571825395,Body Lotion,beauty,2,158761.49,,21 Jul 2026,Accra,Greater Accra,GHANA,cash on delivery,Cancelled,2,Fast delivery
